"BLCK_CD(블록_코드)","ADSTRD_CD(행정동_코드)"
"224875","11440610"
"224876","11440610"
"224877","11440610"
"224878","11440610"
"224879","11440630"
"22488","11590651"
"224881","11440610"
"224882","11440610"
"224883","11440610"
"224884","11440610"
"224885","11440610"
"224886","11440610"
"224887","11440610"
"224888","11440610"
"224889","11440610"
"22489","11590651"
"224890","11440610"
"224891","11440610"
"224892","11440610"
"224893","11440610"
"224894","11440610"
"224896","11440610"
"224897","11440610"
"224898","11440610"
"224899","11440610"
"22490","11590651"
"224900","11440610"
"224901","11440610"
"224902","11440610"
"224904","11440610"
"224905","11440610"
"224906","11440610"
"224907","11440610"
"224908","11440610"
"224909","11440610"
"22491","11590651"
"224910","11440610"
"224912","11440610"
"224913","11440610"
"224914","11440610"
"224915","11440610"
"224916","11440610"
"224917","11440630"
"224918","11440610"
"224919","11440610"
"22492","11590651"
"224920","11440610"
"224924","11440610"
"224925","11440610"
"224926","11440610"
"224927","11440610"
"224928","11440610"
"224929","11440610"
"22493","11590651"
"224930","11440610"
"224931","11440610"
"224932","11440610"
"224933","11440610"
"224934","11440610"
"224935","11440610"
"224936","11440610"
"224938","11440610"
"224939","11440610"
"22494","11590651"
"224940","11440610"
"224941","11440610"
"224942","11440610"
"224943","11440610"
"224944","11440610"
"224945","11440630"
"224946","11440630"
"224947","11440630"
"224948","11440630"
"224949","11440630"
"22495","11590651"
"224950","11440630"
"224951","11440630"
"224952","11440630"
"224953","11440630"
"224954","11440630"
"224955","11440630"
"224957","11440630"
"224958","11440630"
"224959","11440630"
"22496","11590651"
"224960","11440630"
"224961","11440630"
"224962","11440630"
"224963","11440630"
"224964","11440630"
"224965","11440630"
"224966","11440630"
"224967","11440630"
"224968","11440630"
"224969","11440630"
"22497","11590651"
"224970","11440630"
"224971","11440630"
"224974","11440630"
"224975","11440630"
"224978","11440630"
"224979","11440630"
"22498","11590660"
"224980","11440630"
"224981","11440630"
"224982","11440630"
"224983","11440630"
"224984","11440630"
"224985","11440630"
"224986","11440630"
"224987","11440630"
"224988","11440630"
"224989","11440630"
"22499","11590651"
"224990","11440660"
"224992","11440660"
"224993","11440630"
"224996","11440630"
"224997","11440630"
"224998","11440630"
"224999","11440630"
"22500","11590651"
"225000","11440630"
"225002","11440630"
"225003","11440630"
"225005","11440630"
"225006","11440630"
"225007","11440680"
"225008","11440630"
"225009","11440630"
"22501","11650520"
"225010","11440630"
"225011","11440630"
"225013","11440630"
"225014","11440630"
"225015","11440630"
"225016","11440630"
"225018","11440630"
"225019","11440630"
"22502","11590651"
"225020","11440630"
"225021","11440630"
"225026","11440630"
"225027","11440630"
"225028","11440630"
"225029","11440630"
"22503","11590651"
"225030","11440660"
"225031","11440630"
"225036","11440630"
"225037","11440630"
"225038","11440630"
"225039","11440630"
"22504","11590651"
"225040","11440630"
"225041","11440630"
"225042","11440630"
"225043","11440630"
"225044","11440630"
"225045","11440630"
"225046","11440630"
"225047","11440630"
"225048","11440630"
"225049","11440630"
"22505","11590660"
"225050","11320513"
"225052","11440630"
"225053","11440630"
"225054","11440630"
"225055","11440630"
"225056","11440630"
"225057","11440660"
"225058","11440630"
"225059","11440630"
"22506","11590670"
"225060","11440630"
"225061","11440630"
"225062","11440630"
"225063","11440630"
"225064","11440630"
"225065","11440630"
"225066","11440630"
"225067","11440630"
"225068","11440630"
"225069","11440655"
"22507","11590651"
"225070","11440630"
"225071","11440630"
"225072","11440630"
"225073","11440660"
"225074","11440630"
"225075","11440630"
"225076","11440660"
"225077","11440660"
"225078","11440660"
"225079","11440660"
"22508","11590651"
"225080","11440660"
"225081","11440660"
"225082","11440660"
"225083","11440660"
"225084","11440660"
"225085","11440660"
"225087","11440660"
"225088","11440660"
"225089","11440660"
"22509","11590651"
"225090","11440660"
"225091","11440660"
"225092","11440660"
"225093","11440660"
"225094","11440660"
"225095","11440660"
"225096","11440660"
"225097","11440660"
"225098","11440660"
"225099","11440660"
"22510","11590651"
"225100","11440660"
"225101","11440660"
"225102","11440660"
"225103","11440660"
"225104","11440660"
"225105","11440660"
"225106","11440660"
"225107","11440660"
"225108","11440660"
"225109","11440660"
"225110","11440660"
"225111","11440660"
"225112","11440660"
"225113","11440660"
"225114","11440660"
"225115","11440660"
"225116","11440660"
"225117","11440660"
"225118","11440660"
"225119","11440660"
"22512","11590660"
"225120","11440660"
"225121","11440660"
"225122","11440660"
"225123","11440660"
"225124","11440660"
"225125","11440660"
"225126","11440660"
"225127","11440660"
"225128","11440660"
"225129","11440660"
"22513","11590660"
"225130","11440660"
"225131","11440660"
"225132","11440660"
"225133","11440660"
"225134","11440660"
"225135","11440660"
"225136","11440660"
"225137","11440660"
"225138","11440660"
"225139","11440680"
"225140","11440680"
"225141","11440680"
"225142","11440660"
"225143","11440660"
"225144","11440660"
"225145","11440660"
"225147","11440660"
"225150","11440660"
"225151","11440660"
"225152","11440660"
"225153","11440660"
"225154","11440660"
"225155","11440660"
"225156","11440660"
"225157","11440660"
"225158","11440660"
"225159","11440660"
"22516","11590660"
"225160","11440660"
"225161","11440660"
"225162","11440660"
"225163","11440585"
"225164","11440660"
"225165","11440660"
"225166","11440720"
"225167","11440660"
"225168","11440660"
"225169","11440660"
"22517","11590660"
"225170","11440660"
"225172","11440660"
"225173","11440660"
"225174","11440660"
"225175","11440660"
"225176","11440660"
"225177","11440660"
"225178","11440660"
"225179","11440660"
"22518","11590660"
"225180","11440660"
"225181","11440660"
"225182","11440660"
"225183","11440660"
"225184","11560560"
"225185","11440660"
"225186","11440660"
"225187","11440660"
"225188","11440660"
"225189","11440660"
"22519","11590660"
"225190","11440660"
"225191","11440660"
"225194","11440660"
"225195","11440660"
"225196","11440660"
"225197","11440660"
"225198","11440660"
"225199","11440660"
"22520","11590660"
"225200","11440660"
"225201","11440660"
"225202","11440660"
"225203","11440660"
"225204","11440660"
"225205","11440660"
"225206","11440660"
"225207","11440660"
"225208","11440660"
"225209","11440660"
"22521","11590660"
"225210","11440660"
"225211","11440660"
"225212","11440660"
"225213","11440660"
"225214","11440660"
"225215","11440660"
"225216","11440660"
"225217","11440660"
"225218","11440660"
"225219","11440660"
"22522","11590660"
"225220","11440710"
"225221","11440660"
"225222","11440660"
"225223","11440660"
"225224","11440660"
"225225","11440660"
"225226","11440660"
"225227","11440660"
"225228","11440660"
"225229","11440680"
"225230","11440660"
"225233","11440660"
"225234","11440660"
"225235","11440660"
"225236","11440660"
"225237","11440660"
"225238","11440660"
"225239","11440660"
"225240","11440660"
"225241","11440660"
"225242","11440660"
"225243","11440660"
"225244","11440660"
"225245","11440660"
"225246","11440660"
"225247","11440660"
"225248","11440660"
"225249","11440660"
"22525","11590660"
"225250","11440660"
"225251","11440660"
"225252","11440660"
"225253","11440660"
"225254","11440660"
"225255","11440660"
"225256","11440660"
"225257","11440660"
"225258","11440660"
"225259","11440680"
"225260","11440660"
"225261","11440660"
"225262","11440660"
"225263","11440555"
"225264","11440660"
"225265","11440660"
"225266","11440660"
"225267","11440660"
"225268","11440660"
"225269","11440660"
"22527","11590660"
"225270","11440660"
"225271","11440680"
"225272","11440660"
"225273","11440660"
"225274","11440660"
"225276","11440660"
"225277","11440720"
"225278","11440660"
"225279","11440660"
"22528","11590660"
"225280","11440710"
"225281","11440660"
"225282","11440660"
"225283","11440660"
"225284","11440660"
"225285","11440660"
"225286","11440660"
"225287","11440660"
"225288","11440660"
"225289","11440660"
"22529","11590660"
"225290","11440660"
"225291","11110630"
"225292","11440720"
"225293","11440720"
"225294","11440720"
"225295","11440720"
"225296","11440720"
"225297","11440720"
"225298","11440720"
"225299","11440720"
"22530","11590660"
"225300","11440720"
"225301","11440720"
"225302","11440720"
"225303","11440720"
"225304","11440720"
"225305","11440720"
"225306","11440720"
"225307","11320513"
"22531","11590660"
"225310","11440720"
"225311","11440720"
"225312","11440680"
"225314","11440720"
"225315","11440720"
"225316","11440720"
"225317","11440720"
"225318","11440720"
"225319","11440720"
"225320","11440720"
"225321","11440720"
"225322","11440740"
"225323","11440720"
"225324","11440720"
"225325","11560550"
"225326","11440720"
"225327","11440660"
"225329","11440565"
"22533","11590660"
"225330","11440720"
"225331","11440680"
"225332","11440720"
"225333","11440720"
"225334","11440720"
"225335","11440565"
"225337","11440565"
"225338","11440565"
"225339","11440690"
"22534","11590660"
"225340","11440565"
"225342","11440565"
"225343","11440565"
"225346","11440565"
"225347","11440565"
"225348","11440565"
"225349","11440565"
"22535","11590660"
"225350","11440565"
"225351","11440565"
"225352","11440565"
"225353","11440660"
"225354","11440690"
"225355","11440565"
"225356","11440565"
"225357","11440565"
"225358","11440565"
"225359","11440565"
"22536","11590660"
"225360","11440555"
"225361","11440555"
"225362","11440555"
"225363","11440555"
"225364","11440555"
"225365","11440555"
"225366","11440555"
"225367","11440555"
"225368","11440555"
"225369","11440555"
"22537","11590660"
"225371","11440660"
"225372","11440660"
"225373","11440660"
"225374","11440660"
"225375","11440660"
"225376","11440660"
"225377","11440660"
"225378","11440660"
"225379","11440660"
"22538","11590660"
"225380","11440660"
"225381","11440660"
"225385","11440660"
"225386","11440660"
"225387","11440660"
"225388","11440660"
"225389","11440680"
"225390","11440660"
"225391","11440660"
"225392","11440660"
"225393","11440660"
"225394","11440660"
"225395","11440660"
"225396","11440660"
"225397","11440660"
"225398","11440660"
"225399","11440660"
"22540","11590660"
"225400","11440660"
"225401","11440660"
"225402","11440660"
"225403","11440660"
"225404","11440660"
"225405","11440690"
"225406","11440660"
"225407","11440660"
"225408","11440660"
"225409","11440660"
"22541","11590660"
"225410","11440660"
"225411","11440660"
"225412","11440660"
"225413","11440660"
"225414","11440660"
"225415","11440660"
"225416","11440660"
"225417","11440660"
"225418","11440660"
"225419","11440660"
"22542","11590660"
"225420","11440660"
"225421","11440660"
"225422","11440660"
"225423","11440660"
"225424","11110630"
"225427","11440660"
"225428","11440660"
"225429","11440660"
"225430","11440660"
"225431","11440660"
"225432","11440690"
"225433","11440660"
"225434","11440680"
"225435","11440680"
"225436","11440680"
"225437","11440680"
"225438","11440680"
"225439","11440680"
"22544","11590660"
"225440","11440680"
"225443","11440680"
"225444","11440680"
"225445","11440680"
"225447","11440680"
"225448","11440680"
"225449","11440680"
"22545","11590660"
"225451","11440680"
"225452","11440680"
"225453","11440680"
"225454","11440680"
"225455","11440680"
"225456","11440680"
"225458","11440680"
"225459","11440680"
"22546","11590660"
"225461","11440690"
"225462","11440680"
"225463","11440680"
"225464","11440680"
"225465","11440680"
"225466","11440680"
"225467","11440680"
"225468","11440680"
"225469","11440680"
"22547","11590660"
"225470","11440680"
"225471","11440680"
"225472","11440680"
"225473","11440680"
"225474","11440680"
"225475","11440680"
"225476","11440680"
"225477","11440680"
"225478","11440680"
"225479","11440680"
"22548","11590660"
"225480","11440680"
"225481","11440680"
"225482","11440680"
"225483","11440680"
"225484","11440680"
"225485","11440680"
"225486","11440680"
"225487","11440680"
"225488","11440680"
"225489","11440680"
"22549","11590660"
"225490","11440680"
"225491","11440680"
"225492","11440680"
"225493","11440680"
"225494","11440680"
"225495","11440680"
"225496","11440680"
"225497","11440680"
"225498","11440680"
"225499","11440680"
"22550","11590660"
"225500","11440680"
"225501","11440680"
"225502","11440680"
"225504","11440680"
"225505","11440680"
"225506","11440680"
"225507","11440680"
"225508","11440680"
"225509","11440680"
"225510","11440680"
"225511","11440680"
"225512","11440680"
"225514","11440680"
"225515","11440680"
"225516","11440690"
"225517","11440690"
"225518","11440680"
"225519","11440680"
"22552","11590660"
"225520","11440680"
"225521","11440680"
"225522","11440680"
"225523","11440690"
"225524","11440690"
"225525","11440680"
"225526","11440680"
"225527","11440690"
"225528","11440690"
"225529","11440690"
"225530","11440690"
"225531","11440690"
"225532","11440690"
"225533","11440690"
"225534","11440690"
"225535","11440690"
"225536","11320513"
"225537","11440690"
"225538","11440690"
"225539","11440690"
"22554","11590660"
"225540","11440690"
"225541","11440690"
"225543","11440690"
"225544","11440690"
"225545","11440690"
"225546","11440690"
"225547","11440690"
"225548","11440690"
"225549","11440690"
"22555","11590660"
"225550","11440690"
"225553","11440690"
"225554","11440690"
"225555","11440690"
"225557","11440690"
"225558","11440690"
"225559","11440690"
"22556","11590660"
"225560","11440690"
"225561","11440690"
"225562","11440690"
"225563","11440690"
"225564","11440690"
"225565","11440690"
"225566","11440690"
"225567","11440690"
"225568","11440690"
"225569","11440690"
"225570","11440690"
"225571","11440690"
"225572","11440690"
"225573","11440690"
"225574","11440690"
"225575","11440690"
"225579","11440690"
"225582","11620625"
"225583","11440690"
"225584","11440690"
"225585","11440690"
"225586","11440690"
"225587","11440690"
"225588","11440690"
"225589","11440690"
"22559","11680660"
"225590","11440690"
"225591","11440690"
"225592","11440690"
"225593","11440690"
"225594","11440690"
"225598","11440690"
"225599","11440690"
"225600","11440690"
"225601","11440690"
"225602","11440690"
"225603","11440690"
"225604","11440690"
"225605","11440690"
"225606","11440690"
"225607","11440690"
"225608","11440690"
"225610","11440690"
"225611","11440690"
"225612","11440690"
"225613","11440690"
"225614","11440690"
"225615","11440690"
"225616","11440690"
"225618","11440690"
"225619","11440690"
"22562","11590660"
"225620","11440690"
"225621","11440690"
"225622","11440690"
"225623","11440690"
"225625","11440690"
"225626","11440690"
"225627","11440690"
"225628","11440690"
"225629","11440690"
"22563","11590660"
"225630","11440690"
"225631","11440690"
"225632","11440690"
"225633","11440690"
"225634","11440690"
"225635","11440690"
"225636","11440690"
"225637","11440690"
"225638","11440690"
"225639","11440690"
"22564","11590660"
"225640","11440690"
"225641","11440690"
"225642","11440690"
"225643","11440690"
"225644","11440690"
"225645","11440690"
"225646","11440690"
"225647","11440690"
"225648","11440690"
"225649","11440700"
"22565","11590660"
"225650","11440690"
"225651","11440690"
"225652","11440690"
"225653","11440690"
"225654","11440690"
"225655","11440690"
"225656","11440690"
"225657","11440690"
"225658","11440690"
"225659","11440690"
"22566","11590660"
"225660","11440690"
"225661","11440700"
"225662","11440700"
"225663","11440700"
"225664","11440700"
"225665","11440700"
"225666","11440720"
"225667","11440700"
"225668","11440700"
"225669","11440700"
"22567","11590660"
"225670","11440700"
"225671","11440700"
"225672","11440700"
"225673","11440700"
"225674","11440700"
"225675","11440700"
"225676","11440700"
"225677","11440700"
"225679","11440700"
"22568","11590660"
"225680","11440700"
"225681","11440700"
"225682","11440700"
"225683","11440700"
"225685","11440700"
"225686","11440700"
"225687","11440700"
"225688","11440700"
"225689","11440700"
"22569","11590660"
"225690","11440700"
"225691","11440700"
"225692","11440700"
"225693","11440700"
"225694","11440700"
"225695","11440700"
"225696","11440700"
"225697","11440700"
"225698","11440700"
"225699","11440700"
"22570","11590660"
"225700","11440700"
"225701","11440700"
"225702","11440700"
"225703","11440700"
"225704","11440700"
"225705","11440700"
"225706","11440700"
"225707","11440700"
"225708","11440700"
"225709","11440700"
"22571","11590660"
"225710","11440700"
"225711","11440700"
"225712","11440700"
"225713","11440700"
"225714","11440700"
"225715","11440700"
"225718","11440700"
"225719","11440700"
"22572","11590660"
"225720","11440700"
"225721","11440700"
"225723","11440700"
"225724","11440700"
"225725","11440700"
"225726","11440700"
"225727","11110630"
"225729","11440700"
"22573","11590660"
"225730","11440700"
"225731","11440700"
"225732","11440700"
"225733","11440700"
"225734","11440700"
"225735","11440700"
"225736","11440700"
"225737","11440700"
"225738","11440700"
"225739","11440700"
"22574","11590660"
"225740","11440700"
"225741","11440700"
"225742","11440700"
"225743","11440700"
"225744","11440700"
"225745","11440700"
"225746","11440700"
"225748","11440700"
"225749","11560560"
"22575","11590660"
"225750","11440700"
"225751","11440700"
"225752","11440700"
"225753","11440700"
"225754","11440710"
"225755","11440710"
"225756","11440710"
"225757","11440710"
"225758","11440710"
"22576","11590660"
"225760","11440710"
"225761","11440710"
"225762","11440710"
"225763","11440710"
"225764","11440710"
"225765","11440710"
"225766","11440710"
"225767","11440710"
"225768","11440710"
"225769","11440710"
"22577","11590660"
"225770","11440710"
"225771","11440710"
"225772","11440710"
"225774","11440710"
"225775","11440710"
"225776","11440710"
"225777","11560540"
"225778","11440710"
"225779","11440710"
"22578","11590660"
"225781","11110630"
"225782","11440710"
"225783","11440710"
"225784","11440710"
"225785","11440710"
"225786","11440710"
"225787","11440710"
"225788","11440710"
"225789","11440710"
"22579","11590660"
"225790","11440710"
"225791","11440710"
"225792","11440710"
"225793","11440710"
"225794","11440710"
"225795","11440710"
"225796","11440710"
"225797","11440710"
"225798","11440710"
"225799","11440710"
"22580","11590660"
"225800","11440710"
"225802","11440710"
"225803","11560560"
"225804","11440710"
"225805","11440710"
"225806","11440710"
"225807","11440730"
"225808","11440710"
"225809","11440710"
"225810","11440710"
"225811","11440710"
"225812","11440710"
"225813","11320513"
"225814","11440710"
"225815","11440710"
"225816","11440710"
"225817","11440710"
"225818","11440710"
"225819","11440710"
"225820","11440710"
"225821","11440710"
"225822","11440710"
"225823","11440710"
"225824","11440710"
"225825","11440710"
"225826","11440710"
"225827","11440710"
"225828","11440710"
"225829","11440710"
"22583","11590660"
"225830","11440710"
"225831","11440710"
"225832","11440710"
"225833","11560550"
"225834","11440710"
"225835","11440710"
"225836","11440710"
"225837","11440710"
"225838","11440710"
"22584","11590660"
"225841","11440710"
"225842","11440710"
"225843","11440710"
"225844","11440710"
"225845","11440710"
"225846","11440710"
"225847","11440710"
"225848","11440710"
"225849","11320513"
"225850","11440710"
"225851","11440710"
"225852","11440710"
"225853","11440710"
"225854","11440710"
"225855","11440710"
"225856","11440710"
"225857","11440710"
"225858","11440710"
"225859","11440710"
"225860","11440710"
"225861","11440710"
"225862","11440710"
"225863","11440710"
"225864","11440710"
"225865","11440710"
"225866","11440710"
"225867","11440710"
"225868","11440710"
"225869","11440710"
"225870","11440710"
"225871","11440710"
"225872","11440710"
"225873","11440710"
"225874","11440710"
"225875","11440710"
"225876","11440710"
"225877","11440710"
"225878","11440710"
"225879","11440710"
"225880","11440710"
"225881","11440710"
"225882","11440710"
"225884","11440720"
"225885","11440720"
"225886","11440720"
"225887","11440720"
"225888","11440720"
"225889","11440720"
"22589","11590660"
"225890","11440720"
"225891","11440720"
"225892","11440720"
"225893","11440720"
"225894","11440720"
"225895","11440720"
"225896","11440720"
"225897","11440720"
"225898","11440720"
"225899","11440720"
"22590","11590660"
"225900","11440720"
"225901","11440720"
"225902","11440720"
"225903","11440720"
"225904","11440720"
"225905","11440720"
"225906","11440720"
"225907","11440720"
"225908","11440720"
"225909","11440720"
"22591","11590660"
"225910","11440730"
"225911","11440720"
"225912","11440730"
"225914","11440720"
"225915","11440720"
"225916","11440720"
"225917","11440720"
"225918","11440720"
"225919","11440720"
"22592","11590660"
"225925","11440730"
"225926","11440730"
"225927","11440730"
"225928","11440730"
"225929","11440730"
"22593","11590660"
"225930","11440730"
"225932","11440730"
"225933","11440730"
"225934","11440730"
"225935","11440730"
"225936","11440730"
"225937","11440555"
"225938","11440730"
"225939","11440730"
"225941","11440730"
"225942","11440730"
"225944","11440730"
"225945","11440730"
"225946","11440730"
"225947","11440730"
"225948","11440730"
"22595","11590660"
"225950","11320513"
"225952","11440730"
"225953","11440730"
"225955","11440730"
"225956","11440730"
"225957","11440730"
"225958","11440730"
"225959","11440730"
"22596","11590660"
"225960","11440730"
"225961","11440730"
"225962","11440730"
"225963","11440730"
"225964","11440730"
"225968","11440730"
"225969","11440730"
"22597","11590660"
"225970","11440730"
"225971","11440730"
"225972","11440730"
"225973","11440730"
"225974","11440730"
"225975","11440730"
"225976","11440730"
"225977","11440730"
"225978","11440730"
"225979","11440730"
"22598","11590660"
"225980","11440730"
"225981","11440730"
"225985","11440730"
"225986","11440730"
"225987","11440730"
"225988","11440730"
"225989","11440730"
"22599","11680660"
"225990","11440730"
"225991","11440730"
"225992","11440730"
"225993","11440730"
"225994","11440730"
"225995","11440730"
"225997","11440730"
"225998","11440730"
"225999","11440730"
"226000","11440730"
"226001","11440730"
"226002","11440730"
"226003","11440730"
"226004","11560560"
"226005","11440730"
"226006","11440730"
"226007","11440730"
"226008","11440730"
"226009","11440730"
"226010","11440730"
"226011","11440730"
"226012","11440730"
"226013","11440730"
"226014","11440730"
"226017","11440730"
"226018","11440730"
"226019","11440730"
"22602","11590660"
"226020","11440730"
"226021","11440730"
"226022","11440730"
"226023","11440730"
"226024","11440730"
"226025","11440730"
"226026","11440730"
"226027","11440730"
"226028","11440730"
"226029","11440730"
"22603","11590660"
"226030","11560540"
"226031","11440730"
"226032","11440730"
"226033","11440730"
"226036","11440730"
"226037","11440730"
"226038","11440740"
"226039","11440730"
"22604","11590660"
"226040","11440730"
"226041","11440730"
"226042","11440730"
"226043","11440730"
"226044","11440730"
"226045","11440730"
"226046","11440730"
"226048","11440730"
"226049","11440730"
"22605","11590670"
"226050","11440730"
"226051","11440730"
"226052","11440730"
"226053","11440730"
"226054","11440730"
"226055","11440730"
"226056","11440730"
"226060","11440730"
"226061","11440730"
"226062","11440730"
"226063","11440730"
"226064","11440730"
"226065","11440730"
"226066","11440730"
"226068","11440730"
"226069","11440730"
"226070","11440730"
"226071","11440730"
"226072","11440730"
"226073","11440730"
"226074","11440730"
"226075","11440730"
"226076","11440730"
"226078","11440730"
"226079","11440730"
"22608","11590605"
"226080","11440730"
"226081","11440730"
"226082","11440730"
"226083","11440730"
"226084","11440730"
"226085","11440730"
"226086","11440730"
"226087","11440730"
"226088","11440730"
"226089","11440730"
"22609","11590660"
"226091","11440730"
"226092","11440730"
"226093","11440730"
"226094","11440730"
"226095","11440730"
"226096","11440730"
"226099","11440730"
"22610","11590660"
"226100","11440730"
"226101","11440730"
"226102","11440730"
"226103","11440730"
"226104","11440730"
"226105","11440730"
"226106","11440740"
"226107","11440730"
"226108","11440730"
"226109","11440730"
"22611","11590660"
"226110","11440730"
"226111","11440730"
"226112","11440730"
"226113","11440730"
"226114","11440730"
"226115","11440730"
"226116","11440730"
"226117","11440730"
"226118","11440730"
"226119","11440730"
"22612","11590660"
"226121","11440730"
"226125","11440740"
"226126","11440740"
"226127","11440740"
"226129","11440655"
"22613","11590660"
"226132","11440655"
"226135","11440655"
"226136","11440740"
"226137","11440740"
"226138","11440655"
"226139","11440655"
"22614","11590660"
"226141","11440740"
"226142","11440740"
"226143","11440740"
"226144","11440740"
"226145","11440740"
"226146","11440740"
"226147","11440740"
"226148","11440740"
"226149","11440655"
"22615","11590660"
"226150","11110630"
"226151","11440655"
"226152","11440655"
"226153","11440655"
"226154","11440655"
"226155","11440655"
"226156","11440655"
"226158","11440655"
"226159","11440655"
"22616","11590660"
"226160","11440740"
"226161","11440655"
"226162","11440740"
"226163","11440655"
"226164","11440655"
"226165","11440655"
"226166","11440655"
"226167","11440655"
"226168","11440655"
"226169","11440655"
"22617","11590660"
"226170","11440655"
"226171","11440655"
"226172","11440655"
"226173","11440655"
"226174","11440655"
"226175","11440655"
"226176","11440655"
"226177","11440740"
"226178","11440740"
"226179","11440740"
"22618","11590660"
"226180","11440740"
"226181","11440740"
"226182","11440740"
"226183","11440740"
"226184","11440740"
"226189","11440740"
"22619","11590660"
"226190","11440740"
"226191","11440740"
"226193","11440740"
"226194","11560560"
"226196","11440740"
"226197","11440740"
"22620","11680660"
"226201","11440740"
"226203","11560540"
"226204","11440740"
"226205","11440555"
"226209","11440740"
"22621","11590660"
"226210","11440555"
"226211","11440740"
"226212","11440740"
"226213","11440740"
"226214","11440740"
"226216","11440740"
"22622","11590660"
"226221","11440740"
"226222","11440740"
"226225","11440740"
"226227","11440740"
"226229","11440740"
"22623","11590660"
"226235","11440555"
"22624","11590660"
"226248","11440555"
"22625","11590660"
"226258","11440555"
"226259","11440555"
"22626","11590660"
"226261","11440555"
"226266","11440555"
"22627","11590660"
"226270","11440555"
"226272","11440555"
"226273","11440555"
"226277","11560540"
"226278","11440555"
"226279","11440555"
"22628","11590660"
"226281","11560560"
"226283","11440555"
"226288","11440555"
"22629","11590660"
"226290","11560720"
"226291","11560720"
"226292","11560720"
"226293","11560720"
"226294","11560720"
"226295","11560720"
"226296","11560720"
"226297","11560720"
"226298","11560720"
"226299","11560720"
"22630","11590660"
"226300","11560720"
"226301","11560720"
"226302","11560720"
"226303","11560540"
"226304","11560540"
"226306","11560540"
"226307","11560720"
"226308","11560720"
"226309","11560540"
"22631","11590660"
"226310","11560720"
"226311","11560720"
"226312","11560720"
"226313","11560720"
"226314","11560720"
"226315","11560720"
"226316","11560720"
"226317","11560540"
"226318","11560540"
"226319","11560720"
"22632","11590660"
"226320","11560720"
"226321","11560720"
"226322","11560720"
"226325","11560720"
"226326","11560720"
"226328","11440555"
"226329","11440555"
"22633","11590660"
"226330","11440555"
"226331","11440555"
"226334","11440555"
"226335","11440555"
"226336","11440555"
"226337","11440555"
"226338","11560540"
"226339","11320511"
"22634","11590660"
"226340","11560540"
"226341","11560540"
"226342","11560540"
"226344","11560540"
"226345","11560540"
"226346","11560540"
"226347","11560540"
"226348","11560540"
"226349","11560540"
"22635","11590660"
"226350","11560540"
"226351","11560540"
"226352","11560540"
"226353","11560540"
"226354","11560540"
"226357","11560540"
"226358","11560540"
"226359","11560540"
"22636","11590660"
"226360","11560540"
"226361","11560540"
"226362","11560540"
"226363","11560540"
"226365","11560540"
"226366","11560540"
"226367","11560540"
"226368","11560540"
"226369","11560540"
"22637","11590660"
"226370","11560540"
"226371","11560540"
"226372","11560540"
"226373","11560540"
"226374","11560540"
"226375","11560540"
"226376","11560540"
"226377","11560540"
"226379","11560540"
"22638","11590660"
"226380","11560560"
"226381","11560560"
"226382","11560560"
"226383","11560560"
"226384","11560560"
"226385","11560560"
"226387","11560560"
"226388","11560560"
"22639","11590660"
"226390","11560560"
"226391","11560560"
"226392","11560560"
"226393","11560560"
"226394","11560560"
"226395","11560560"
"226396","11560560"
"226397","11560560"
"226398","11560560"
"226399","11560560"
"22640","11590660"
"226400","11560560"
"226401","11440565"
"226402","11560560"
"226403","11440585"
"226404","11560560"
"226405","11560560"
"226406","11560560"
"226407","11560560"
"226408","11560560"
"22641","11590660"
"226413","11560560"
"226414","11560560"
"226415","11560560"
"226416","11560560"
"226417","11560560"
"226418","11560560"
"226419","11560560"
"22642","11590660"
"226420","11560560"
"226424","11560560"
"226425","11560560"
"226427","11560560"
"226428","11560560"
"22643","11590660"
"226430","11560560"
"226431","11560560"
"226432","11560560"
"226433","11560560"
"226434","11560560"
"226435","11560560"
"226436","11560560"
"226437","11560560"
"226438","11560560"
"226439","11560560"
"226440","11440585"
"226443","11440740"
"226444","11440740"
"226445","11440740"
"226446","11440740"
"226447","11440740"
"226449","11440740"
"22645","11590660"
"226450","11440740"
"226451","11440740"
"226452","11440740"
"226455","11440740"
"226456","11440740"
"226457","11440740"
"226458","11440740"
"226459","11440740"
"22646","11590660"
"226461","11560540"
"226462","11440740"
"226463","11440740"
"226464","11440740"
"226465","11440585"
"226466","11440740"
"226468","11440740"
"226469","11440585"
"22647","11590660"
"226470","11440585"
"226471","11440585"
"226474","11440740"
"226476","11440740"
"226477","11440740"
"226478","11440740"
"226479","11440740"
"22648","11650570"
"226480","11560540"
"226482","11440740"
"226484","11440740"
"226485","11440740"
"226486","11440740"
"226489","11440740"
"22649","11590660"
"226490","11440740"
"226491","11440740"
"226492","11440740"
"226494","11440740"
"226496","11440740"
"226499","11440740"
"22650","11590660"
"226500","11440740"
"226501","11440585"
"226502","11620575"
"226504","11440740"
"226508","11440585"
"226509","11440585"
"22651","11590660"
"226510","11440585"
"226513","11440585"
"226514","11440585"
"226515","11440585"
"226517","11440585"
"226519","11560605"
"22652","11590660"
"226523","11560710"
"226527","11440740"
"226528","11440585"
"226529","11440585"
"22653","11590660"
"226530","11440585"
"226531","11440585"
"226532","11440585"
"226533","11440585"
"226534","11440585"
"226535","11440585"
"226536","11440585"
"226537","11440585"
"226538","11440585"
"226539","11440585"
"22654","11590660"
